

"NE Operation Log Records_20210611_184457"
"Save Time: 2021-06-11 18:45:07"
"User Name:admin"
""

"Total 3,099 Records"

"User","User Type","Terminal","Start Time","End Time","Result","Command","Rollback Command","Information","NE Type","NE Name"
admin,Local,192.168.104.37,2021-05-28 16:44:21,2021-05-28 16:44:21,Failed,"DSP IMSI: MSISDN=""255754710213"";&EMS_GX-1&EMS_GY-1&EMS_VOLTE_MONITOR-1&FLOW_STATISTICS-1;****************************************************************************************************************************************************************************************************************************************************"",CFM=""****************************************************************"",ENCRYPTPWD=Sha256WithRSA2048;", ,Record does not exist.(1354764291),USN,KwaleUSN9810
admin,Local,192.168.104.37,2021-05-28 16:46:41,2021-05-28 16:46:41,Failed,"RMV USR: RMVOPTION=BYIMSI, IMSI=""640044168970098"", DTMODE=EXPLICIT, DTTYPE=Re-attach_Not_Required;&EMS_GX-1&EMS_GY-1&EMS_VOLTE_MONITOR-1&FLOW_STATISTICS-1;****************************************************************************************************************************************************************************************************************************************************"",CFM=""****************************************************************"",ENCRYPTPWD=Sha256WithRSA2048;", ,Record does not exist.(1354764291),USN,KwaleUSN9810
Unspecified,Local,10.10.87.93,2021-05-28 15:56:09,2021-05-28 15:56:09,Succeeded,"QUIT&EMS_GX-1&EMS_GY-1&EMS_VOLTE_MONITOR-1&FLOW_STATISTICS-1;****************************************************************************************************************************************************************************************************************************************************"",CFM=""****************************************************************"",ENCRYPTPWD=Sha256WithRSA2048;", ,Execution succeeded,UGW,Kwale_UGW
Unspecified,Local,10.10.87.93,2021-05-28 15:55:38,2021-05-28 15:55:38,Succeeded,"QUIT&EMS_GX-1&EMS_GY-1&EMS_VOLTE_MONITOR-1&FLOW_STATISTICS-1;****************************************************************************************************************************************************************************************************************************************************"",CFM=""****************************************************************"",ENCRYPTPWD=Sha256WithRSA2048;", ,Execution succeeded,UGW,Kwale_UGW
Unspecified,Local,10.10.87.93,2021-05-06 09:39:24,2021-05-06 09:39:24,Succeeded,"QUIT&EMS_GX-1&EMS_GY-1&EMS_VOLTE_MONITOR-1&FLOW_STATISTICS-1;****************************************************************************************************************************************************************************************************************************************************"",CFM=""****************************************************************"",ENCRYPTPWD=Sha256WithRSA2048;", ,Execution succeeded,UGW,Kwale_UGW
Unspecified,Local,10.10.87.93,2021-05-06 09:38:50,2021-05-06 09:38:50,Succeeded,"QUIT&EMS_GX-1&EMS_GY-1&EMS_VOLTE_MONITOR-1&FLOW_STATISTICS-1;****************************************************************************************************************************************************************************************************************************************************"",CFM=""****************************************************************"",ENCRYPTPWD=Sha256WithRSA2048;", ,Execution succeeded,UGW,Kwale_UGW
Unspecified,Local,10.10.87.93,2021-05-06 09:39:45,2021-05-06 09:39:45,Succeeded,"QUIT&EMS_GX-1&EMS_GY-1&EMS_VOLTE_MONITOR-1&FLOW_STATISTICS-1;****************************************************************************************************************************************************************************************************************************************************"",CFM=""****************************************************************"",ENCRYPTPWD=Sha256WithRSA2048;", ,Execution succeeded,UGW,Mbezi_UGW
Unspecified,Local,10.10.87.93,2021-05-13 09:21:24,2021-05-13 09:21:24,Succeeded,"QUIT&EMS_GX-1&EMS_GY-1&EMS_VOLTE_MONITOR-1&FLOW_STATISTICS-1;****************************************************************************************************************************************************************************************************************************************************"",CFM=""****************************************************************"",ENCRYPTPWD=Sha256WithRSA2048;", ,Execution succeeded,UGW,Kwale_UGW
Unspecified,Local,10.10.87.93,2021-05-13 09:21:56,2021-05-13 09:21:56,Succeeded,"QUIT&EMS_GX-1&EMS_GY-1&EMS_VOLTE_MONITOR-1&FLOW_STATISTICS-1;****************************************************************************************************************************************************************************************************************************************************"",CFM=""****************************************************************"",ENCRYPTPWD=Sha256WithRSA2048;", ,Execution succeeded,UGW,Mbezi_UGW
Unspecified,Local,10.10.87.93,2021-05-20 10:13:51,2021-05-20 10:13:51,Succeeded,"QUIT&EMS_GX-1&EMS_GY-1&EMS_VOLTE_MONITOR-1&FLOW_STATISTICS-1;****************************************************************************************************************************************************************************************************************************************************"",CFM=""****************************************************************"",ENCRYPTPWD=Sha256WithRSA2048;", ,Execution succeeded,UGW,Kwale_UGW
Unspecified,Local,10.10.87.93,2021-05-20 10:13:19,2021-05-20 10:13:19,Succeeded,"QUIT&EMS_GX-1&EMS_GY-1&EMS_VOLTE_MONITOR-1&FLOW_STATISTICS-1;****************************************************************************************************************************************************************************************************************************************************"",CFM=""****************************************************************"",ENCRYPTPWD=Sha256WithRSA2048;", ,Execution succeeded,UGW,Kwale_UGW
Unspecified,Local,10.10.87.93,2021-05-20 10:14:22,2021-05-20 10:14:22,Succeeded,"QUIT&EMS_GX-1&EMS_GY-1&EMS_VOLTE_MONITOR-1&FLOW_STATISTICS-1;****************************************************************************************************************************************************************************************************************************************************"",CFM=""****************************************************************"",ENCRYPTPWD=Sha256WithRSA2048;", ,Execution succeeded,UGW,Mbezi_UGW
admin,Local,192.168.104.37,2021-05-05 11:40:14,2021-05-05 11:40:14,Succeeded,"SET LINK:;&EMS_GX-1&EMS_GY-1&EMS_VOLTE_MONITOR-1&FLOW_STATISTICS-1;****************************************************************************************************************************************************************************************************************************************************"",CFM=""****************************************************************"",ENCRYPTPWD=Sha256WithRSA2048;", ,Execution succeeded,UGW,Kwale_UGW
admin,Local,192.168.104.37,2021-05-05 11:40:14,2021-05-05 11:40:14,Succeeded,"LGI:op=""admin"",PWD=""*****"",SER=""192.168.104.37---O&M System"",AUTHTYPE=CHAP,RAND=""44B6191CA7740AD6104A32D4AA378F9C"",SID=2626974984;&EMS_GX-1&EMS_GY-1&EMS_VOLTE_MONITOR-1&FLOW_STATISTICS-1;****************************************************************************************************************************************************************************************************************************************************"",CFM=""****************************************************************"",ENCRYPTPWD=Sha256WithRSA2048;", ,Execution succeeded,UGW,Kwale_UGW
admin,Local,192.168.104.37,2021-05-05 11:40:13,2021-05-05 11:40:13,Succeeded,"LGI REQUEST:OP=""admin"",DN=LOCAL,AUTHTYPE=CHAP,HASHAL=SHA256,SID=2626974984;&EMS_GX-1&EMS_GY-1&EMS_VOLTE_MONITOR-1&FLOW_STATISTICS-1;****************************************************************************************************************************************************************************************************************************************************"",CFM=""****************************************************************"",ENCRYPTPWD=Sha256WithRSA2048;", ,Execution succeeded,UGW,Kwale_UGW
admin,Local,192.168.104.37,2021-05-05 11:40:06,2021-05-05 11:40:06,Succeeded,"LST MUSTMODPWD:OP=""admin"";&EMS_GX-1&EMS_GY-1&EMS_VOLTE_MONITOR-1&FLOW_STATISTICS-1;****************************************************************************************************************************************************************************************************************************************************"",CFM=""****************************************************************"",ENCRYPTPWD=Sha256WithRSA2048;", ,Execution succeeded,UGW,Kwale_UGW
admin,Local,192.168.104.37,2021-05-05 11:40:00,2021-05-05 11:40:00,Succeeded,"SET LINK:;&EMS_GX-1&EMS_GY-1&EMS_VOLTE_MONITOR-1&FLOW_STATISTICS-1;****************************************************************************************************************************************************************************************************************************************************"",CFM=""****************************************************************"",ENCRYPTPWD=Sha256WithRSA2048;", ,Execution succeeded,UGW,Kwale_UGW
admin,Local,192.168.104.37,2021-05-05 11:39:58,2021-05-05 11:39:58,Succeeded,"LGI:op=""admin"",PWD=""*****"",SER=""192.168.104.37---O&M System"",AUTHTYPE=PUBLICKEY,RAND=""5AB06DAB09EAD4D90E81FDEEF74DF84E"",SID=2626974984;&EMS_GX-1&EMS_GY-1&EMS_VOLTE_MONITOR-1&FLOW_STATISTICS-1;****************************************************************************************************************************************************************************************************************************************************"",CFM=""****************************************************************"",ENCRYPTPWD=Sha256WithRSA2048;", ,Execution succeeded,UGW,Kwale_UGW
admin,Local,192.168.104.37,2021-05-05 11:39:58,2021-05-05 11:39:58,Succeeded,"LGI REQUEST:OP=""admin"",DN=LOCAL,AUTHTYPE=PUBLICKEY,HASHAL=SHA256,SID=0;&EMS_GX-1&EMS_GY-1&EMS_VOLTE_MONITOR-1&FLOW_STATISTICS-1;****************************************************************************************************************************************************************************************************************************************************"",CFM=""****************************************************************"",ENCRYPTPWD=Sha256WithRSA2048;", ,Execution succeeded,UGW,Kwale_UGW
